time	IRF	I	fit	res
1.5879796166	0.0	0.0	-0.2542694104528575	3.5359395140155403e-05
1.6124100722400001	0.0	0.0	-0.2542694104528575	3.5359395140155403e-05
1.63684052788	0.0	0.0	-0.2542694104528575	3.5359395140155403e-05
1.6612709835199999	0.0	0.0	-0.2542694104528575	3.5359395140155403e-05
1.68570143916	0.0	0.0	-0.2542694104528575	3.5359395140155403e-05
1.7101318947999999	0.0	0.0	-0.2542694104528575	3.5359395140155403e-05
1.7345623504400001	0.0	0.0	-0.2542694104528575	3.5359395140155403e-05
1.75899280608	0.0	0.0	-0.2542694104528575	3.5359395140155403e-05
1.7834232617200001	0.0	0.0	-0.2542694104528575	3.5359395140155403e-05
1.80785371736	0.0	0.0	-0.2542694104528575	3.5359395140155403e-05
1.8322841729999999	0.0	0.0	-0.2542694104528575	3.5359395140155403e-05
1.85671462864	0.0	0.0	-0.2542694104528575	3.5359395140155403e-05
1.8811450842799999	0.0	0.0	-0.2542694104528575	3.5359395140155403e-05
1.9055755399200001	0.0	0.0	-0.2542694104528575	3.5359395140155403e-05
1.93000599556	0.0	0.0	-0.2542694104528575	3.5359395140155403e-05
1.9544364512000001	0.0	0.0	-0.2542694104528575	3.5359395140155403e-05
1.97886690684	0.0	0.0	-0.2542694104528575	3.5359395140155403e-05
2.0032973624800001	0.0	0.0	-0.2542694104528575	3.5359395140155403e-05
2.0277278181199998	0.0	0.0	-0.2542694104528575	3.5359395140155403e-05
2.0521582737599999	0.0	0.0	-0.2542694104528575	3.5359395140155403e-05
2.0765887294000001	0.0	0.0	-0.2542694104528575	3.5359395140155403e-05
2.1010191850400002	0.0	0.0	-0.2542694104528575	3.5359395140155403e-05
2.1254496406799999	0.0	0.0	-0.2542694104528575	3.5359395140155403e-05
2.14988009632	0.0	0.0	-0.2542694104528575	3.5359395140155403e-05
2.1743105519600001	0.0	0.0	-0.2542694104528575	3.5359395140155403e-05
2.1987410075999998	0.0	0.0	-0.2542694104528575	3.5359395140155403e-05
2.2231714632399999	0.0	0.0	-0.2542694104528575	3.5359395140155403e-05
2.24760191888	0.0	0.0	-0.2542694104528575	3.5359395140155403e-05
2.2720323745200002	0.0	0.0	-0.2542694104528575	3.5359395140155403e-05
2.2964628301599999	0.0	0.0	-0.2542694104528575	3.5359395140155403e-05
2.3208932858	0.0	0.0	-0.2542694104528575	3.5359395140155403e-05
2.3453237414400001	0.0	0.0	-0.2542694104528575	3.5359395140155403e-05
2.3697541970799998	0.0	0.0	-0.2542694104528575	3.5359395140155403e-05
2.3941846527199999	0.0	0.0	-0.2542694104528575	3.5359395140155403e-05
2.41861510836	0.0	0.0	-0.2542694104528575	3.5359395140155403e-05
2.4430455640000002	0.0	0.0	-0.2542694104528575	3.5359395140155403e-05
2.4674760196399999	0.0	0.0	-0.2542694104528575	3.5359395140155403e-05
2.49190647528	0.0	0.0	-0.2542694104528575	3.5359395140155403e-05
2.5163369309200001	0.0	0.0	-0.2542694104528575	3.5359395140155403e-05
2.5407673865599998	0.0	0.0	-0.2542694104528575	3.5359395140155403e-05
2.5651978421999999	0.0	0.0	-0.2542694104528575	3.5359395140155403e-05
2.58962829784	0.0	0.0	-0.2542694104528575	3.5359395140155403e-05
2.6140587534800002	0.0	0.0	-0.2542694104528575	3.5359395140155403e-05
2.6384892091199998	0.0	0.0	-0.2542694104528575	3.5359395140155403e-05
2.66291966476	0.0	0.0	-0.2542694104528575	3.5359395140155403e-05
2.6873501204000001	0.0	0.0	-0.2542694104528575	3.5359395140155403e-05
2.7117805760399998	0.0	0.0	-0.2542694104528575	3.5359395140155403e-05
2.7362110316799999	0.0	0.0	-0.2542694104528575	3.5359395140155403e-05
2.76064148732	0.0	0.0	-0.2542694104528575	3.5359395140155403e-05
2.7850719429600002	0.0	0.0	-0.2542694104528575	3.5359395140155403e-05
2.8095023985999998	0.0	0.0	-0.2542694104528575	3.5359395140155403e-05
2.83393285424	0.0	0.0	-0.2542694104528575	3.5359395140155403e-05
2.8583633098800001	0.0	0.0	-0.2542694104528575	3.5359395140155403e-05
2.8827937655200002	0.0	0.0	-0.2542694104528575	3.5359395140155403e-05
2.9072242211599999	0.0	0.0	-0.2542694104528575	3.5359395140155403e-05
2.9316546768	0.0	0.0	-0.2542694104528575	3.5359395140155403e-05
2.9560851324300002	0.0	0.0	-0.2542694104528575	3.5359395140155403e-05
2.9805155880699998	0.0	0.0	-0.2542694104528575	3.5359395140155403e-05
3.00494604371	0.0	0.0	-0.2542694104528575	3.5359395140155403e-05
3.0293764993500001	0.0	0.0	-0.2542694104528575	3.5359395140155403e-05
3.0538069549900002	0.0	0.0	-0.2542694104528575	3.5359395140155403e-05
3.0782374106299999	0.0	0.0	-0.2542694104528575	3.5359395140155403e-05
3.10266786627	0.0	0.0	-0.2542694104528575	3.5359395140155403e-05
3.1270983219100001	0.0	0.0	-0.2542694104528575	3.5359395140155403e-05
3.1515287775499998	0.0	0.0	-0.2542694104528575	3.5359395140155403e-05
3.17595923319	0.0	0.0	-0.2542694104528575	3.5359395140155403e-05
3.2003896888300001	0.0	0.0	-0.2542694104528575	3.5359395140155403e-05
3.2248201444700002	0.0	0.0	-0.2542694104528575	3.5359395140155403e-05
3.2492506001099999	0.0	0.0	-0.2542694104528575	3.5359395140155403e-05
3.27368105575	0.0	0.0	-0.2542694104528575	3.5359395140155403e-05
3.2981115113900001	0.0	0.0	-0.2542694104528575	3.5359395140155403e-05
3.3225419670299998	0.0	0.0	-0.2542694104528575	3.5359395140155403e-05
3.3469724226699999	0.0	0.0	-0.2542694104528575	3.5359395140155403e-05
3.3714028783100001	0.0	0.0	-0.2542694104528575	3.5359395140155403e-05
3.3958333339500002	0.0	0.0	-0.2542694104528575	3.5359395140155403e-05
3.4202637895899999	0.0	0.0	-0.2542694104528575	3.5359395140155403e-05
3.44469424523	0.0	0.0	-0.2542694104528575	3.5359395140155403e-05
3.4691247008700001	0.0	0.0	-0.2542694104528575	3.5359395140155403e-05
3.4935551565099998	0.0	0.0	-0.2542694104528575	3.5359395140155403e-05
3.5179856121499999	0.0	0.0	-0.2542694104528575	3.5359395140155403e-05
3.5424160677900001	0.0	0.0	-0.2542694104528575	3.5359395140155403e-05
3.5668465234300002	0.0	0.0	-0.2542694104528575	3.5359395140155403e-05
3.5912769790699999	0.0	0.0	-0.2542694104528575	3.5359395140155403e-05
3.61570743471	0.0	0.0	-0.2542694104528575	3.5359395140155403e-05
3.6401378903500001	0.0	0.0	-0.2542694104528575	3.5359395140155403e-05
3.6645683459899998	0.0	0.0	-0.2542694104528575	3.5359395140155403e-05
3.6889988016299999	0.0	0.0	-0.2542694104528575	3.5359395140155403e-05
3.7134292572700001	0.0	0.0	-0.2542694104528575	3.5359395140155403e-05
3.7378597129100002	0.0	0.0	-0.2542694104528575	3.5359395140155403e-05
3.7622901685499999	0.0	0.0	-0.2542694104528575	3.5359395140155403e-05
3.78672062419	0.0	0.0	-0.2542694104528575	3.5359395140155403e-05
3.8111510798300001	0.0	0.0	-0.2542694104528575	3.5359395140155403e-05
3.8355815354699998	0.0	0.0	-0.2542694104528575	3.5359395140155403e-05
3.8600119911099999	0.0	0.0	-0.2542694104528575	3.5359395140155403e-05
3.8844424467500001	0.0	0.0	-0.2542694104528575	3.5359395140155403e-05
3.9088729023900002	0.0	0.0	-0.2542694104528575	3.5359395140155403e-05
3.9333033580299999	0.0	0.0	-0.2542694104528575	3.5359395140155403e-05
3.95773381367	0.0	0.0	-0.2542694104528575	3.5359395140155403e-05
3.9821642693100001	0.0	0.0	-0.2542694104528575	3.5359395140155403e-05
4.0065947249500002	0.0	0.0	-0.2542694104528575	3.5359395140155403e-05
4.0310251805900004	0.0	0.0	-0.2542694104528575	3.5359395140155403e-05
4.0554556362299996	0.0	0.0	-0.2542694104528575	3.5359395140155403e-05
4.0798860918699997	0.0	0.0	-0.2542694104528575	3.5359395140155403e-05
4.1043165475099999	0.0	0.0	-0.2542694104528575	3.5359395140155403e-05
4.12874700315	0.0	0.0	-0.2542694104528575	3.5359395140155403e-05
4.1531774587900001	0.0	0.0	-0.2542694104528575	3.5359395140155403e-05
4.1776079144300002	0.0	0.0	-0.2542694104528575	3.5359395140155403e-05
4.2020383700700004	0.0	0.0	-0.2542694104528575	3.5359395140155403e-05
4.2264688257099996	0.0	0.0	-0.2542694104528575	3.5359395140155403e-05
4.2508992813499997	0.0	0.0	-0.2542694104528575	3.5359395140155403e-05
4.2753297369899999	0.0	0.0	-0.2542694104528575	3.5359395140155403e-05
4.29976019263	0.0	0.0	-0.2542694104528575	3.5359395140155403e-05
4.3241906482700001	0.0	0.0	-0.2542694104528575	3.5359395140155403e-05
4.3486211039100002	0.0	0.0	-0.2542694104528575	3.5359395140155403e-05
4.3730515595500004	0.0	0.0	-0.2542694104528575	3.5359395140155403e-05
4.3974820151899996	0.0	0.0	-0.2542694104528575	3.5359395140155403e-05
4.4219124708299997	0.0	0.0	-0.2542694104528575	3.5359395140155403e-05
4.4463429264699998	0.0	0.0	-0.2542694104528575	3.5359395140155403e-05
4.47077338211	0.0	0.0	-0.2542694104528575	3.5359395140155403e-05
4.4952038377500001	0.0	0.0	-0.2542694104528575	3.5359395140155403e-05
4.5196342933900002	0.0	0.0	-0.2542694104528575	3.5359395140155403e-05
4.5440647490300003	0.0	0.0	-0.2542694104528575	3.5359395140155403e-05
4.5684952046699996	0.0	0.0	-0.2542694104528575	3.5359395140155403e-05
4.5929256603099997	0.0	0.0	-0.2542694104528575	3.5359395140155403e-05
4.6173561159499998	0.0	0.0	-0.2542694104528575	3.5359395140155403e-05
4.64178657159	0.0	0.0	-0.2542694104528575	3.5359395140155403e-05
4.6662170272300001	0.0	0.0	-0.2542694104528575	3.5359395140155403e-05
4.6906474828700002	0.0	0.0	-0.2542694104528575	3.5359395140155403e-05
4.7150779385100003	0.0	0.0	-0.2542694104528575	3.5359395140155403e-05
4.7395083941499996	0.0	0.0	-0.2542694104528575	3.5359395140155403e-05
4.7639388497899997	0.0	0.0	-0.2542694104528575	3.5359395140155403e-05
4.7883693054299998	0.0	0.0	-0.2542694104528575	3.5359395140155403e-05
4.81279976107	0.0	0.0	-0.2542694104528575	3.5359395140155403e-05
4.8372302167100001	0.0	0.0	-0.2542694104528575	3.5359395140155403e-05
4.8616606723500002	0.0	0.0	-0.2542694104528575	3.5359395140155403e-05
4.8860911279900003	0.0	0.0	-0.2542694104528575	3.5359395140155403e-05
4.9105215836299996	0.0	0.0	-0.2542694104528575	3.5359395140155403e-05
4.9349520392699997	0.0	0.0	-0.2542694104528575	3.5359395140155403e-05
4.9593824949099998	0.0	0.0	-0.2542694104528575	3.5359395140155403e-05
4.98381295055	0.0	0.0	-0.2542694104528575	3.5359395140155403e-05
5.0082434061900001	0.0	0.0	-0.2542694104528575	3.5359395140155403e-05
5.0326738618300002	0.0	0.0	-0.2542694104528575	3.5359395140155403e-05
5.0571043174700003	0.0	0.0	-0.2542694104528575	3.5359395140155403e-05
5.0815347731099996	0.0	0.0	-0.2542694104528575	3.5359395140155403e-05
5.1059652287499997	0.0	0.0	-0.2542694104528575	3.5359395140155403e-05
5.1303956843899998	0.0	0.0	-0.2542694104528575	3.5359395140155403e-05
5.1548261400299999	0.0	0.0	-0.25422920032034546	3.5353803409865869e-05
5.1792565956700001	1.0	0.0	-0.21225164995691456	2.9516291191338416e-05
5.2036870513100002	0.0	0.0	-0.21245699889782224	2.9544847573052738e-05
5.2281175069500003	0.0	0.0	-0.21262113412613487	2.9567672663904168e-05
5.2525479625899996	1.0	0.0	-0.17084693044813765	2.3758438388004123e-05
5.2769784182299997	0.0	1.0	-0.1712546322798067	0.013812003417833875
5.3014088738699998	0.0	0.0	-0.17166034159359084	2.3871553552161149e-05
5.3258393295099999	0.0	0.0	-0.17206406812730884	2.3927696860980233e-05
5.3502697851500001	0.0	0.0	-0.1724658215711912	2.3983565786565318e-05
5.3747002407900002	0.0	0.0	-0.17286561156811384	2.4039161669880938e-05
5.3991306964300003	0.0	0.0	-0.17326344771381838	2.4094485845337001e-05
5.4235611520699996	0.0	0.0	-0.17365933955715626	2.4149539640822732e-05
5.4479916077099997	0.0	0.0	-0.17405329660031002	2.4204324377737453e-05
5.4724220633499998	0.0	0.0	-0.17444532829902329	2.4258841371022567e-05
5.4968525189899999	0.0	0.0	-0.17483544406281959	2.431309192919199e-05
5.5212829746300001	0.0	0.0	-0.17522365325526015	2.436707735436798e-05
5.5457134302700002	0.0	0.0	-0.17560996519412087	2.442079894230578e-05
5.5701438859100003	0.0	0.0	-0.17599438915163984	2.4474257982428012e-05
5.5945743415500004	0.0	0.0	-0.17637693435476373	2.4527455757858954e-05
5.6190047971899997	0.0	1.0	-0.17675760998532153	0.013876897203337108
5.6434352528299998	0.0	0.0	-0.17713642518027686	2.4633072615808213e-05
5.6678657084699999	0.0	0.0	-0.17751338903193908	2.4685494233338769e-05
5.6922961641100001	0.0	0.0	-0.17788851058818184	2.4737659656262249e-05
5.7167266197500002	0.0	0.0	-0.17826179885265994	2.478957013665136e-05
5.7411570753900003	0.0	0.0	-0.17863326278502561	2.4841226920459689e-05
5.7655875310300004	0.0	0.0	-0.1790029113011436	2.4892631247551607e-05
5.7900179866699997	0.0	0.0	-0.17937075327330504	2.494378435173203e-05
5.8144484423099998	0.0	0.0	-0.17973679753044036	2.4994687460776021e-05
5.8388788979499999	0.0	0.0	-0.18010105285833153	2.5045341796458285e-05
5.8633093535900001	0.0	0.0	-0.1804635279998224	2.5095748574582451e-05
5.8877398092300002	0.0	0.0	-0.18082423165502914	2.5145909005010309e-05
5.9121702648700003	0.0	0.0	-0.18118317248154858	2.5195824291690804e-05
5.9366007205100004	0.0	0.0	-0.18150014896215422	2.5239903902399419e-05
5.9610311761499997	1.0	0.0	-0.13987803957162015	1.94518202713976e-05
5.9854616317899998	0.0	0.0	-0.14043709237648602	1.9529563673548327e-05
6.0098920874299999	0.0	1.0	-0.14095320284940632	0.013454674246769424
6.03432254307	1.0	0.0	-0.099529254244764151	1.3840808544675866e-05
6.0587529987100002	0.0	0.0	-0.10028549938534591	1.3945974048859117e-05
6.0831834543500003	0.0	0.0	-0.10103804860931824	1.4050625588835799e-05
6.1076139099900004	0.0	0.0	-0.10178691997935357	1.4154765676450225e-05
6.1320443656299997	0.0	0.0	-0.10249192133731799	1.4252805080978722e-05
6.1564748212699998	1.0	0.0	-0.061255940471341884	8.5184175318233743e-06
6.1809052769099999	0.0	0.0	-0.062199234715832274	8.6495945926619766e-06
6.20533573255	0.0	0.0	-0.063097708765960658	8.7745388354833339e-06
6.2297661881900002	1.0	0.0	-0.022054255053601601	3.0669246354612153e-06
6.2541966438300003	0.0	0.0	-0.023189135534180668	3.22474419888481e-06
6.2786270994700004	0.0	0.0	-0.024318469633828617	3.3817924675050225e-06
6.3030575551099997	0.0	0.0	-0.025442284458811325	3.5380732107928415e-06
6.3274880107499998	0.0	0.0	-0.026560606982886027	3.693590179792244e-06
6.3519184663899999	0.0	0.0	-0.027673464047987512	3.8483471072156181e-06
6.37634892203	0.0	0.0	-0.028780882364884908	4.0023477075351005e-06
6.4007793776700002	0.0	1.0	-0.029882888513788713	0.012144879161274347
6.4252098333100003	0.0	2.0	-0.030979508945013189	0.01693541718671774
6.4496402889500004	0.0	1.0	-0.032070769979604515	0.012170679722015647
6.4740707445899996	0.0	0.0	-0.033116487677453309	4.6052687633782934e-06
6.4985012002299998	1.0	0.0	0.0077804419954287966	-1.0819694055665133e-06
6.5229316558699999	0.0	0.0	0.0064997535667709778	-9.0387339268126519e-07
6.54736211151	0.0	0.0	0.0052253241107409884	-7.2664776953705861e-07
6.5717925671500002	0.0	0.0	0.0039571230385086927	-5.5028828236805625e-07
6.5962230227900003	0.0	0.0	0.0026951199107646531	-3.7479069820117554e-07
6.6206534784300004	0.0	0.0	0.0014392844369494008	-2.0015080474890848e-07
6.6450839340699996	0.0	0.0	0.0001895864745466305	-2.6364410311031916e-08
6.6695143897099998	0.0	0.0	-0.001054003971653371	1.4657265632782242e-07
6.6939448453499999	0.0	1.0	-0.002291516750266277	0.011819508306297482
6.71837530099	0.0	0.0	-0.0035229815640316314	4.8991538924094444e-07
6.7428057566300001	0.0	0.0	-0.0047082178380141882	6.5473756612629511e-07
6.7672362122700003	1.0	0.0	0.036049875113069937	-5.013193591026274e-06
6.7916666679100004	0.0	0.0	0.034631028484587829	-4.8158849234581876e-06
6.8160971235499996	0.0	0.0	0.033219116034638757	-4.6195405415990479e-06
6.8405275791899998	0.0	1.0	0.031814103874530431	0.011417318265247122
6.8649580348299999	0.0	0.0	0.030456168413737487	-4.235317537719022e-06
6.88938849047	1.0	0.0	0.071122826457430399	-9.8905335081950213e-06
6.9138189461100001	2.0	0.0	0.15348806527293898	-2.1344467427748435e-05
6.9382494017500003	0.0	0.0	0.15157569570816631	-2.1078528119617066e-05
6.9626798573900004	2.0	0.0	0.23358795588793441	-3.2483375870940675e-05
6.9871103130299996	1.0	0.0	0.27318144924305332	-3.7989354643728736e-05
7.0115407686699998	0.0	0.0	0.27060369464259604	-3.7630885084493954e-05
7.0359712243099999	0.0	1.0	0.26803853802856448	0.0086316450205141688
7.06040167995	0.0	2.0	0.26548591783219971	0.014463326423715188
7.0848321355900001	0.0	0.0	0.2629457727855703	-3.6565953662295969e-05
7.1092625912300003	0.0	4.0	0.26041804192019724	0.022049483247605611
7.1336930468700004	0.0	0.0	0.25790266456558575	-3.5864645329660092e-05
7.1581235025099996	0.0	2.0	0.25539958034770449	0.014547431818394768
7.1825539581499998	0.0	1.0	0.25290872918764595	0.0088100630738243875
7.2069844137899999	0.0	0.0	0.25043005130007912	-3.4825483423735104e-05
7.23141486943	0.0	0.0	0.24796348719184758	-3.4482476316485548e-05
7.2558453250700001	0.0	0.0	0.24550897766056759	-3.4141145551462603e-05
7.2802757807100003	0.0	0.0	0.24310667392571431	-3.3807074666348811e-05
7.3047062363500004	1.0	0.0	0.28265364746053578	-3.9306584266518677e-05
7.3291366919899996	0.0	1.0	0.2800296003911526	0.008490240589939451
7.3535671476299997	0.0	0.0	0.27741837754848353	-3.8578553406825691e-05
7.3779976032699999	0.0	0.0	0.27481991625804503	-3.8217204319016137e-05
7.40242805891	0.0	0.0	0.27223415415166624	-3.7857621214249231e-05
7.4268585145500001	0.0	0.0	0.26966102916595536	-3.7499795461821075e-05
7.4512889701900002	0.0	0.0	0.26710047954086497	-3.714371847321165e-05
7.4757194258300004	0.0	2.0	0.26455244381816867	0.01447111024023867
7.5001498814699996	0.0	0.0	0.26201686083998527	-3.6436776643023955e-05
7.5245803371099997	0.0	0.0	0.25949366974736615	-3.6085894833453786e-05
7.5490107927499999	0.0	0.0	0.25698280997875078	-3.5736727851307299e-05
7.57344124839	0.0	0.0	0.25448422126856801	-3.5389267315890421e-05
7.5978717040300001	0.0	1.0	0.25199784364577621	0.0088208046784855974
7.6223021596700002	0.0	0.0	0.24952361743243262	-3.469943226706058e-05
7.6467326153100004	0.0	1.0	0.24710169337473922	0.0088785424601891035
7.6711630709499996	1.0	0.0	0.28662914247505711	-3.9859427405792953e-05
7.6955935265899997	0.0	0.0	0.28398566639086731	-3.9491818438446293e-05
7.7200239822299999	0.0	0.0	0.28135510948675341	-3.9126006047386094e-05
7.74445443787	0.0	0.0	0.27873740862417623	-3.8761981452395527e-05
7.7688848935100001	0.0	0.0	0.27613250097315684	-3.839973591616699e-05
7.7933153491500002	0.0	0.0	0.27354032401082135	-3.8039260744099753e-05
7.8177458047900004	0.0	0.0	0.27096081551981654	-3.7680547284079619e-05
7.8421762604299996	0.0	0.0	0.26839391358684461	-3.7323586926275154e-05
7.8666067160699997	0.0	0.0	0.26583955660124053	-3.6968371102939857e-05
7.8910371717099999	0.0	0.0	0.26333789338589175	-3.6620483018480287e-05
7.91546762735	1.0	0.0	0.3027859930292478	-4.2106242946634374e-05
7.9398980829900001	0.0	4.0	0.30006355528430906	0.021815723674326038
7.9643285386300002	0.0	0.0	0.29739463275287381	-4.1356505736736725e-05
7.9887589942700004	1.0	2.0	0.33667629050888698	0.013869702186913373
8.0131894499099996	0.0	1.0	0.33378822431035332	0.007856292789993705
8.0376199055500006	0.0	0.0	0.33095448278370959	-4.6023429673718483e-05
8.0620503611899998	1.0	0.0	0.37007212704687403	-5.1463235578761514e-05
8.0864808168300009	0.0	1.0	0.36710126918624486	0.0074634491870713762
8.1109112724700001	2.0	2.0	0.44806021410767038	0.012940922154554137
8.1353417281099993	1.0	1.0	0.48660553996033895	0.0060541967914887777
8.1597721837500004	0.0	0.0	0.48298474045516382	-6.7165170415124989e-05
8.1842026393899996	0.0	0.0	0.47938163649907845	-6.6664112988329641e-05
8.2086330950300006	0.0	2.0	0.47579614161056277	0.012709644831837064
8.2330635506699998	0.0	0.0	0.47222816973058496	-6.566933246149144e-05
8.2574940063100009	0.0	2.0	0.46867763522084738	0.012769002828766718
8.2819244619500001	0.0	1.0	0.46514445286155037	0.0063072763526615064
8.3063549175899993	0.0	0.0	0.46170895811438734	-6.4206502310441846e-05
8.3307853732300003	2.0	1.0	0.54216532678731111	0.0053990088038395351
8.3552158288699996	0.0	0.0	0.53827299583335309	-7.4853705441990423e-05
8.3796462845100006	0.0	1.0	0.53439968745532551	0.0054905849940538468
8.4040767401499998	0.0	1.0	0.53054530868619298	0.005536037700293533
8.4285071957900008	0.0	1.0	0.52670976701331396	0.0055812682703463767
8.4529376514300001	0.0	0.0	0.52293318050862969	-7.2720509040276695e-05
8.4773681070699993	1.0	3.0	0.56111258765993199	0.016604908258197187
8.5017985627100003	0.0	0.0	0.55712765776906303	-7.7475685964269652e-05
8.5262290183499996	0.0	0.0	0.55316220300307128	-7.6924239049238111e-05
8.5506594739900006	0.0	1.0	0.54921612818324439	0.0053158623297124346
8.5750899296299998	0.0	0.0	0.54528933859603712	-7.5829417131975684e-05
8.5995203852700008	0.0	4.0	0.54138173999076245	0.020392853061868669
8.6239508409100001	0.0	0.0	0.53749323857738107	-7.4745270279151873e-05
8.6483812965499993	0.0	0.0	0.5336237410242296	-7.420716743488104e-05
8.6728117521900003	0.0	0.0	0.52977315445571338	-7.3671694403520152e-05
8.6972422078299996	0.0	0.0	0.52594138645022792	-7.3138838332669712e-05
8.7216726634700006	0.0	0.0	0.52212834503779326	-7.2608586432734425e-05
8.7461031191099998	0.0	0.0	0.51841435896294363	-7.2092109437205338e-05
8.7705335747500008	2.0	0.0	0.59859359734927986	-8.3242052197090793e-05
8.7949640303900001	0.0	0.0	0.59442549049817639	-8.2662423932440045e-05
8.8193944860200002	0.0	0.0	0.59027775399326399	-8.2085628423482683e-05
8.8438249416599994	0.0	2.0	0.58615028828070326	0.01178945164233814
8.8682553973000005	0.0	1.0	0.58204299429321238	0.0049287519828998755
