time	IRF	sim
0.0	0.0	0
0.02443045564	0.0	0
0.0488609112799	0.0	0
0.0732913669199	0.0	0
0.0977218225598	0.0	0
0.1221522782	0.0	0
0.14658273384	0.0	0
0.17101318948	0.0	0
0.19544364512	0.0	0
0.21987410076	0.0	0
0.2443045564	0.0	0
0.26873501204	0.0	0
0.29316546768	0.0	0
0.317595923319	0.0	0
0.342026378959	0.0	0
0.366456834599	0.0	0
0.390887290239	0.0	0
0.415317745879	0.0	0
0.439748201519	0.0	0
0.464178657159	0.0	0
0.488609112799	0.0	0
0.513039568439	0.0	0
0.537470024079	0.0	0
0.561900479719	0.0	0
0.586330935359	0.0	0
0.610761390999	0.0	0
0.635191846639	0.0	0
0.659622302279	0.0	0
0.684052757919	0.0	0
0.708483213559	0.0	0
0.732913669199	0.0	0
0.757344124839	0.0	0
0.781774580479	0.0	0
0.806205036119	0.0	0
0.830635491759	0.0	0
0.855065947399	0.0	0
0.879496403039	0.0	0
0.903926858678	0.0	0
0.928357314318	0.0	0
0.952787769958	0.0	0
0.977218225598	0.0	0
1.00164868124	0.0	0
1.02607913688	0.0	0
1.05050959252	0.0	0
1.07494004816	0.0	0
1.0993705038	0.0	0
1.12380095944	0.0	0
1.14823141508	0.0	0
1.17266187072	0.0	0
1.19709232636	0.0	0
1.221522782	0.0	0
1.24595323764	0.0	0
1.27038369328	0.0	0
1.29481414892	0.0	0
1.31924460456	0.0	0
1.3436750602	0.0	0
1.36810551584	0.0	0
1.39253597148	0.0	0
1.41696642712	0.0	0
1.44139688276	0.0	0
1.4658273384	0.0	0
1.49025779404	0.0	0
1.51468824968	0.0	0
1.53911870532	0.0	0
1.56354916096	0.0	0
1.5879796166	0.0	0
1.61241007224	0.0	0
1.63684052788	0.0	0
1.66127098352	0.0	0
1.68570143916	0.0	0
1.7101318948	0.0	0
1.73456235044	0.0	0
1.75899280608	0.0	0
1.78342326172	0.0	0
1.80785371736	0.0	0
1.832284173	0.0	0
1.85671462864	0.0	0
1.88114508428	0.0	0
1.90557553992	0.0	0
1.93000599556	0.0	0
1.9544364512	0.0	0
1.97886690684	0.0	0
2.00329736248	0.0	0
2.02772781812	0.0	0
2.05215827376	0.0	0
2.0765887294	0.0	0
2.10101918504	0.0	0
2.12544964068	0.0	0
2.14988009632	0.0	0
2.17431055196	0.0	0
2.1987410076	0.0	0
2.22317146324	0.0	0
2.24760191888	0.0	0
2.27203237452	0.0	0
2.29646283016	0.0	0
2.3208932858	0.0	0
2.34532374144	0.0	0
2.36975419708	0.0	0
2.39418465272	0.0	0
2.41861510836	0.0	0
2.443045564	0.0	0
2.46747601964	0.0	0
2.49190647528	0.0	0
2.51633693092	0.0	0
2.54076738656	0.0	0
2.5651978422	0.0	0
2.58962829784	0.0	0
2.61405875348	0.0	0
2.63848920912	0.0	0
2.66291966476	0.0	0
2.6873501204	0.0	0
2.71178057604	0.0	0
2.73621103168	0.0	0
2.76064148732	0.0	0
2.78507194296	0.0	0
2.8095023986	0.0	0
2.83393285424	0.0	0
2.85836330988	0.0	0
2.88279376552	0.0	0
2.90722422116	0.0	0
2.9316546768	0.0	0
2.95608513243	0.0	0
2.98051558807	0.0	0
3.00494604371	0.0	0
3.02937649935	0.0	0
3.05380695499	0.0	0
3.07823741063	0.0	0
3.10266786627	0.0	0
3.12709832191	0.0	0
3.15152877755	0.0	0
3.17595923319	0.0	0
3.20038968883	0.0	0
3.22482014447	0.0	0
3.24925060011	0.0	0
3.27368105575	0.0	0
3.29811151139	0.0	0
3.32254196703	0.0	0
3.34697242267	0.0	0
3.37140287831	0.0	0
3.39583333395	0.0	0
3.42026378959	0.0	0
3.44469424523	0.0	0
3.46912470087	0.0	0
3.49355515651	0.0	0
3.51798561215	0.0	0
3.54241606779	0.0	0
3.56684652343	0.0	0
3.59127697907	0.0	0
3.61570743471	0.0	0
3.64013789035	0.0	0
3.66456834599	0.0	0
3.68899880163	0.0	0
3.71342925727	0.0	0
3.73785971291	0.0	0
3.76229016855	0.0	0
3.78672062419	0.0	0
3.81115107983	0.0	0
3.83558153547	0.0	0
3.86001199111	0.0	0
3.88444244675	0.0	0
3.90887290239	0.0	0
3.93330335803	0.0	0
3.95773381367	0.0	0
3.98216426931	0.0	0
4.00659472495	0.0	0
4.03102518059	0.0	0
4.05545563623	0.0	0
4.07988609187	0.0	0
4.10431654751	0.0	0
4.12874700315	0.0	0
4.15317745879	0.0	0
4.17760791443	0.0	0
4.20203837007	0.0	0
4.22646882571	0.0	0
4.25089928135	0.0	0
4.27532973699	0.0	0
4.29976019263	0.0	0
4.32419064827	0.0	0
4.34862110391	0.0	0
4.37305155955	0.0	0
4.39748201519	0.0	0
4.42191247083	0.0	0
4.44634292647	0.0	0
4.47077338211	0.0	0
4.49520383775	0.0	0
4.51963429339	0.0	0
4.54406474903	0.0	0
4.56849520467	0.0	0
4.59292566031	0.0	0
4.61735611595	0.0	0
4.64178657159	0.0	0
4.66621702723	0.0	0
4.69064748287	0.0	0
4.71507793851	0.0	0
4.73950839415	0.0	0
4.76393884979	0.0	0
4.78836930543	0.0	0
4.81279976107	0.0	0
4.83723021671	0.0	0
4.86166067235	0.0	0
4.88609112799	0.0	0
4.91052158363	0.0	0
4.93495203927	0.0	0
4.95938249491	0.0	0
4.98381295055	0.0	0
5.00824340619	0.0	0
5.03267386183	0.0	0
5.05710431747	0.0	0
5.08153477311	0.0	0
5.10596522875	0.0	0
5.13039568439	0.0	0
5.15482614003	0.0	0
5.17925659567	1.0	0
5.20368705131	0.0	1
5.22811750695	0.0	0
5.25254796259	1.0	0
5.27697841823	0.0	0
5.30140887387	0.0	0
5.32583932951	0.0	0
5.35026978515	0.0	0
5.37470024079	0.0	0
5.39913069643	0.0	0
5.42356115207	0.0	0
5.44799160771	0.0	0
5.47242206335	0.0	0
5.49685251899	0.0	0
5.52128297463	0.0	0
5.54571343027	0.0	0
5.57014388591	0.0	0
5.59457434155	0.0	0
5.61900479719	0.0	0
5.64343525283	0.0	0
5.66786570847	0.0	1
5.69229616411	0.0	1
5.71672661975	0.0	0
5.74115707539	0.0	0
5.76558753103	0.0	0
5.79001798667	0.0	0
5.81444844231	0.0	0
5.83887889795	0.0	0
5.86330935359	0.0	0
5.88773980923	0.0	0
5.91217026487	0.0	0
5.93660072051	0.0	0
5.96103117615	1.0	0
5.98546163179	0.0	0
6.00989208743	0.0	1
6.03432254307	1.0	0
6.05875299871	0.0	1
6.08318345435	0.0	0
6.10761390999	0.0	0
6.13204436563	0.0	0
6.15647482127	1.0	0
6.18090527691	0.0	0
6.20533573255	0.0	2
6.22976618819	1.0	0
6.25419664383	0.0	1
6.27862709947	0.0	0
6.30305755511	0.0	0
6.32748801075	0.0	0
6.35191846639	0.0	0
6.37634892203	0.0	0
6.40077937767	0.0	0
6.42520983331	0.0	0
6.44964028895	0.0	0
6.47407074459	0.0	0
6.49850120023	1.0	0
6.52293165587	0.0	0
6.54736211151	0.0	0
6.57179256715	0.0	0
6.59622302279	0.0	1
6.62065347843	0.0	0
6.64508393407	0.0	0
6.66951438971	0.0	0
6.69394484535	0.0	0
6.71837530099	0.0	0
6.74280575663	0.0	0
6.76723621227	1.0	1
6.79166666791	0.0	0
6.81609712355	0.0	1
6.84052757919	0.0	0
6.86495803483	0.0	0
6.88938849047	1.0	1
6.91381894611	2.0	1
6.93824940175	0.0	0
6.96267985739	2.0	0
6.98711031303	1.0	0
7.01154076867	0.0	0
7.03597122431	0.0	0
7.06040167995	0.0	0
7.08483213559	0.0	0
7.10926259123	0.0	1
7.13369304687	0.0	1
7.15812350251	0.0	0
7.18255395815	0.0	2
7.20698441379	0.0	0
7.23141486943	0.0	1
7.25584532507	0.0	0
7.28027578071	0.0	1
7.30470623635	1.0	1
7.32913669199	0.0	1
7.35356714763	0.0	1
7.37799760327	0.0	1
7.40242805891	0.0	0
7.42685851455	0.0	0
7.45128897019	0.0	2
7.47571942583	0.0	0
7.50014988147	0.0	1
7.52458033711	0.0	1
7.54901079275	0.0	0
7.57344124839	0.0	0
7.59787170403	0.0	0
7.62230215967	0.0	0
7.64673261531	0.0	3
7.67116307095	1.0	0
7.69559352659	0.0	1
7.72002398223	0.0	0
7.74445443787	0.0	1
7.76888489351	0.0	1
7.79331534915	0.0	0
7.81774580479	0.0	1
7.84217626043	0.0	0
7.86660671607	0.0	0
7.89103717171	0.0	1
7.91546762735	1.0	1
7.93989808299	0.0	1
7.96432853863	0.0	0
7.98875899427	1.0	1
8.01318944991	0.0	0
8.03761990555	0.0	1
8.06205036119	1.0	0
8.08648081683	0.0	1
8.11091127247	2.0	0
8.13534172811	1.0	0
8.15977218375	0.0	1
8.18420263939	0.0	0
8.20863309503	0.0	4
8.23306355067	0.0	1
8.25749400631	0.0	1
8.28192446195	0.0	1
8.30635491759	0.0	1
8.33078537323	2.0	2
8.35521582887	0.0	0
8.37964628451	0.0	0
8.40407674015	0.0	0
8.42850719579	0.0	2
8.45293765143	0.0	2
8.47736810707	1.0	0
8.50179856271	0.0	0
8.52622901835	0.0	0
8.55065947399	0.0	0
8.57508992963	0.0	1
8.59952038527	0.0	1
8.62395084091	0.0	0
8.64838129655	0.0	0
8.67281175219	0.0	1
8.69724220783	0.0	0
8.72167266347	0.0	2
8.74610311911	0.0	2
8.77053357475	2.0	0
8.79496403039	0.0	3
8.81939448602	0.0	2
8.84382494166	0.0	0
8.8682553973	0.0	0
8.89268585294	0.0	0
8.91711630858	1.0	0
8.94154676422	0.0	0
8.96597721986	0.0	0
8.9904076755	0.0	1
9.01483813114	0.0	3
9.03926858678	0.0	0
9.06369904242	1.0	0
9.08812949806	0.0	3
9.1125599537	0.0	1
9.13699040934	0.0	1
9.16142086498	1.0	1
9.18585132062	1.0	0
9.21028177626	0.0	1
9.2347122319	0.0	2
9.25914268754	0.0	0
9.28357314318	1.0	1
9.30800359882	0.0	0
9.33243405446	0.0	2
9.3568645101	0.0	1
9.38129496574	0.0	1
9.40572542138	0.0	1
9.43015587702	0.0	1
9.45458633266	1.0	1
9.4790167883	1.0	2
9.50344724394	0.0	3
9.52787769958	0.0	0
9.55230815522	0.0	2
9.57673861086	0.0	2
9.6011690665	0.0	0
9.62559952214	0.0	1
9.65002997778	0.0	1
9.67446043342	0.0	0
9.69889088906	0.0	2
9.7233213447	0.0	4
9.74775180034	1.0	1
9.77218225598	0.0	0
9.79661271162	0.0	0
9.82104316726	0.0	0
9.8454736229	0.0	0
9.86990407854	0.0	1
9.89433453418	1.0	3
9.91876498982	0.0	2
9.94319544546	0.0	1
9.9676259011	0.0	1
9.99205635674	0.0	1
10.0164868124	2.0	1
10.040917268	0.0	0
10.0653477237	0.0	0
10.0897781793	0.0	4
10.1142086349	1.0	0
10.1386390906	0.0	2
10.1630695462	1.0	1
10.1875000019	0.0	3
10.2119304575	0.0	1
10.2363609131	0.0	1
10.2607913688	0.0	1
10.2852218244	0.0	2
10.3096522801	0.0	2
10.3340827357	1.0	0
10.3585131913	1.0	2
10.382943647	2.0	1
10.4073741026	2.0	3
10.4318045583	1.0	1
10.4562350139	2.0	1
10.4806654695	2.0	2
10.5050959252	5.0	2
10.5295263808	3.0	1
10.5539568365	6.0	6
10.5783872921	11.0	1
10.6028177477	17.0	7
10.6272482034	25.0	5
10.651678659	23.0	4
10.6761091147	34.0	7
10.7005395703	42.0	12
10.7249700259	69.0	10
10.7494004816	114.0	14
10.7738309372	215.0	22
10.7982613929	369.0	41.0
10.8226918485	541.0	49.0
10.8471223041	816.0	82.0
10.8715527598	1201.0	150.0
10.8959832154	1627.0	205.0
10.9204136711	2175.0	314.0
10.9448441267	2662.0	429.0
10.9692745823	3344.0	554.0
10.993705038	3966.0	732.0
11.0181354936	4436.0	883.0
11.0425659493	4923.0	1168.0
11.0669964049	5507.0	1290.0
11.0914268605	5891.0	1618.0
11.1158573162	6285.0	1830.0
11.1402877718	6483.0	2070.0
11.1647182275	6580.0	2419.0
11.1891486831	6866.0	2706.0
11.2135791387	7038.0	2978.0
11.2380095944	7050.0	3206.0
11.26244005	6976.0	3491.0
11.2868705057	6830.0	3795.0
11.3113009613	6760.0	4142.0
11.3357314169	6698.0	4181.0
11.3601618726	6397.0	4465.0
11.3845923282	6163.0	4829.0
11.4090227839	6007.0	4882.0
11.4334532395	5847.0	5167.0
11.4578836951	5336.0	5283.0
11.4823141508	5155.0	5695.0
11.5067446064	4753.0	5802.0
11.5311750621	4746.0	5930.0
11.5556055177	4182.0	6036.0
11.5800359733	4038.0	6288.0
11.604466429	3611.0	6441.0
11.6288968846	3469.0	6453.0
11.6533273403	3127.0	6511.0
11.6777577959	2862.0	6605.0
11.7021882515	2509.0	6758.0
11.7266187072	2345.0	6970.0
11.7510491628	2138.0	6868.0
11.7754796185	1879.0	6781.0
11.7999100741	1761.0	6977.0
11.8243405297	1592.0	6973.0
11.8487709854	1430.0	7125.0
11.873201441	1303.0	6896.0
11.8976318967	1197.0	7041.0
11.9220623523	1044.0	7132.0
11.9464928079	955.0	7019.0
11.9709232636	897.0	7142.0
11.9953537192	855.0	6986.0
12.0197841749	773.0	7037.0
12.0442146305	692.0	7144.0
12.0686450861	664.0	6893.0
12.0930755418	631.0	6895.0
12.1175059974	575.0	7041.0
12.1419364531	550.0	6912.0
12.1663669087	472.0	6984.0
12.1907973643	461.0	7063.0
12.21522782	399.0	7166.0
12.2396582756	429.0	7105.0
12.2640887313	395.0	7001.0
12.2885191869	405.0	6969.0
12.3129496425	367.0	6871.0
12.3373800982	342.0	7130.0
12.3618105538	311.0	6968.0
12.3862410095	295.0	6860.0
12.4106714651	284.0	6872.0
12.4351019207	243.0	6797.0
12.4595323764	266.0	6847.0
12.483962832	243.0	6828.0
12.5083932877	199.0	6823.0
12.5328237433	195.0	6730.0
12.5572541989	196.0	6529.0
12.5816846546	159.0	6545.0
12.6061151102	176.0	6669.0
12.6305455659	140.0	6528.0
12.6549760215	129.0	6563.0
12.6794064771	163.0	6524.0
12.7038369328	143.0	6550.0
12.7282673884	138.0	6492.0
12.7526978441	119.0	6530.0
12.7771282997	114.0	6409.0
12.8015587553	108.0	6539.0
12.825989211	89.0	6283.0
12.8504196666	96.0	6229.0
12.8748501223	95.0	6200.0
12.8992805779	89.0	6234.0
12.9237110335	106.0	6103.0
12.9481414892	82.0	6192.0
12.9725719448	82.0	6165.0
12.9970024005	81.0	6097.0
13.0214328561	74.0	6059.0
13.0458633117	86.0	6095.0
13.0702937674	78.0	6033.0
13.094724223	71.0	5983.0
13.1191546787	72.0	6182.0
13.1435851343	81.0	5927.0
13.1680155899	94.0	6089.0
13.1924460456	106.0	6028.0
13.2168765012	107.0	5968.0
13.2413069569	95.0	5926.0
13.2657374125	100.0	5844.0
13.2901678681	103.0	5803.0
13.3145983238	98.0	5734.0
13.3390287794	87.0	5752.0
13.3634592351	107.0	5655.0
13.3878896907	100.0	5693.0
13.4123201463	113.0	5744.0
13.436750602	116.0	5786.0
13.4611810576	103.0	5597.0
13.4856115133	117.0	5654.0
13.5100419689	109.0	5686.0
13.5344724245	107.0	5661.0
13.5589028802	112.0	5424.0
13.5833333358	111.0	5494.0
13.6077637915	104.0	5566.0
13.6321942471	97.0	5517.0
13.6566247027	103.0	5413.0
13.6810551584	99.0	5501.0
13.705485614	93.0	5418.0
13.7299160697	97.0	5462.0
13.7543465253	99.0	5473.0
13.7787769809	90.0	5471.0
13.8032074366	71.0	5355.0
13.8276378922	95.0	5350.0
13.8520683479	79.0	5322.0
13.8764988035	74.0	5248.0
13.9009292591	74.0	5321.0
13.9253597148	69.0	5137.0
13.9497901704	67.0	5313.0
13.9742206261	76.0	5272.0
13.9986510817	61.0	5143.0
14.0230815373	58.0	5172.0
14.047511993	60.0	5109.0
14.0719424486	44.0	5054.0
14.0963729043	51.0	4967.0
14.1208033599	43.0	5057.0
14.1452338155	38.0	5023.0
14.1696642712	57.0	4963.0
14.1940947268	43.0	5022.0
14.2185251825	41.0	4998.0
14.2429556381	38.0	4929.0
14.2673860937	29.0	4919.0
14.2918165494	25.0	4839.0
14.316247005	25.0	4867.0
14.3406774607	27.0	4948.0
14.3651079163	23.0	4759.0
14.3895383719	19.0	4892.0
14.4139688276	26.0	4759.0
14.4383992832	23.0	4853.0
14.4628297389	26.0	4713.0
14.4872601945	29.0	4662.0
14.5116906501	16.0	4754.0
14.5361211058	21.0	4594.0
14.5605515614	13.0	4686.0
14.5849820171	15.0	4540.0
14.6094124727	22.0	4590.0
14.6338429283	23.0	4523.0
14.658273384	15.0	4625.0
14.6827038396	14.0	4540.0
14.7071342953	15.0	4629.0
14.7315647509	12.0	4522.0
14.7559952065	14.0	4503.0
14.7804256622	15.0	4580.0
14.8048561178	14.0	4428.0
14.8292865735	13.0	4374.0
14.8537170291	10.0	4396.0
14.8781474847	13.0	4385.0
14.9025779404	13.0	4343.0
14.927008396	10.0	4393.0
14.9514388517	10.0	4231.0
14.9758693073	10.0	4223.0
15.0002997629	13.0	4200.0
15.0247302186	16.0	4216.0
15.0491606742	10.0	4332.0
15.0735911299	9.0	4238.0
15.0980215855	10.0	4221.0
15.1224520411	5.0	4124.0
15.1468824968	11.0	4163.0
15.1713129524	10.0	4140.0
15.1957434081	11.0	4082.0
15.2201738637	12.0	4099.0
15.2446043193	10.0	4039.0
15.269034775	8.0	4057.0
15.2934652306	6.0	3965.0
15.3178956863	7.0	4013.0
15.3423261419	8.0	3905.0
15.3667565975	7.0	3978.0
15.3911870532	13.0	3968.0
15.4156175088	8.0	3994.0
15.4400479645	6.0	3806.0
15.4644784201	8.0	3775.0
15.4889088757	6.0	3898.0
15.5133393314	10.0	3882.0
15.537769787	11.0	3838.0
15.5622002427	3.0	3704.0
15.5866306983	8.0	3778.0
15.6110611539	9.0	3626.0
15.6354916096	4.0	3798.0
15.6599220652	4.0	3575.0
15.6843525209	9.0	3802.0
15.7087829765	5.0	3700.0
15.7332134321	5.0	3705.0
15.7576438878	9.0	3671.0
15.7820743434	5.0	3698.0
15.8065047991	6.0	3753.0
15.8309352547	6.0	3556.0
15.8553657103	7.0	3665.0
15.879796166	4.0	3563.0
15.9042266216	10.0	3520.0
15.9286570773	9.0	3435.0
15.9530875329	8.0	3475.0
15.9775179885	5.0	3567.0
16.0019484442	7.0	3451.0
16.0263788998	1.0	3571.0
16.0508093555	7.0	3458.0
16.0752398111	1.0	3483.0
16.0996702667	4.0	3378.0
16.1241007224	4.0	3365.0
16.148531178	5.0	3395.0
16.1729616337	4.0	3372.0
16.1973920893	5.0	3357.0
16.2218225449	5.0	3393.0
16.2462530006	7.0	3433.0
16.2706834562	8.0	3248.0
16.2951139119	3.0	3194.0
16.3195443675	5.0	3309.0
16.3439748231	5.0	3279.0
16.3684052788	5.0	3254.0
16.3928357344	8.0	3226.0
16.4172661901	5.0	3295.0
16.4416966457	4.0	3178.0
16.4661271013	4.0	3153.0
16.490557557	4.0	3104.0
16.5149880126	7.0	3129.0
16.5394184683	7.0	3154.0
16.5638489239	2.0	3102.0
16.5882793795	7.0	2995.0
16.6127098352	3.0	3184.0
16.6371402908	3.0	3057.0
16.6615707465	4.0	3042.0
16.6860012021	1.0	2975.0
16.7104316577	4.0	3012.0
16.7348621134	5.0	2934.0
16.759292569	1.0	2968.0
16.7837230247	3.0	2876.0
16.8081534803	2.0	2948.0
16.8325839359	4.0	2887.0
16.8570143916	5.0	2969.0
16.8814448472	6.0	2950.0
16.9058753029	5.0	2934.0
16.9303057585	6.0	2846.0
16.9547362141	1.0	2759.0
16.9791666698	2.0	2783.0
17.0035971254	2.0	2832.0
17.0280275811	1.0	2898.0
17.0524580367	4.0	2836.0
17.0768884923	5.0	2816.0
17.101318948	5.0	2715.0
17.1257494036	0.0	2762.0
17.1501798593	1.0	2807.0
17.1746103149	6.0	2749.0
17.1990407705	5.0	2836.0
17.2234712262	1.0	2774.0
17.2479016818	1.0	2757.0
17.2723321375	1.0	2666.0
17.2967625931	6.0	2679.0
17.3211930487	2.0	2674.0
17.3456235044	2.0	2694.0
17.37005396	1.0	2646.0
17.3944844157	3.0	2675.0
17.4189148713	0.0	2634.0
17.4433453269	4.0	2654.0
17.4677757826	4.0	2614.0
17.4922062382	2.0	2581.0
17.5166366939	4.0	2541.0
17.5410671495	3.0	2593.0
17.5654976051	2.0	2524.0
17.5899280608	0.0	2516.0
17.6143585164	2.0	2587.0
17.638788972	2.0	2540.0
17.6632194277	0.0	2508.0
17.6876498833	1.0	2400.0
17.712080339	3.0	2465.0
17.7365107946	3.0	2394.0
17.7609412502	0.0	2457.0
17.7853717059	1.0	2341.0
17.8098021615	3.0	2392.0
17.8342326172	0.0	2381.0
17.8586630728	1.0	2418.0
17.8830935284	1.0	2424.0
17.9075239841	4.0	2361.0
17.9319544397	2.0	2299.0
17.9563848954	3.0	2396.0
17.980815351	2.0	2397.0
18.0052458066	3.0	2335.0
18.0296762623	4.0	2261.0
18.0541067179	2.0	2260.0
18.0785371736	3.0	2297.0
18.1029676292	1.0	2305.0
18.1273980848	2.0	2300.0
18.1518285405	1.0	2218.0
18.1762589961	3.0	2273.0
18.2006894518	1.0	2202.0
18.2251199074	4.0	2175.0
18.249550363	2.0	2201.0
18.2739808187	2.0	2122.0
18.2984112743	2.0	2136.0
18.32284173	4.0	2116.0
18.3472721856	3.0	2191.0
18.3717026412	2.0	2173.0
18.3961330969	3.0	2166.0
18.4205635525	2.0	2073.0
18.4449940082	3.0	2091.0
18.4694244638	2.0	2062.0
18.4938549194	1.0	2100.0
18.5182853751	3.0	2018.0
18.5427158307	0.0	2044.0
18.5671462864	0.0	2067.0
18.591576742	2.0	2025.0
18.6160071976	3.0	2119.0
18.6404376533	1.0	2039.0
18.6648681089	3.0	2042.0
18.6892985646	2.0	1952.0
18.7137290202	0.0	2045.0
18.7381594758	1.0	2046.0
18.7625899315	3.0	1951.0
18.7870203871	5.0	1987.0
18.8114508428	2.0	1984.0
18.8358812984	4.0	1945.0
18.860311754	0.0	2024.0
18.8847422097	1.0	1936.0
18.9091726653	1.0	1914.0
18.933603121	1.0	1903.0
18.9580335766	2.0	1954.0
18.9824640322	1.0	1827.0
19.0068944879	2.0	1891.0
19.0313249435	2.0	1921.0
19.0557553992	5.0	1829.0
19.0801858548	2.0	1895.0
19.1046163104	2.0	1856.0
19.1290467661	1.0	1869.0
19.1534772217	1.0	1836.0
19.1779076774	5.0	1811.0
19.202338133	2.0	1839.0
19.2267685886	4.0	1872.0
19.2511990443	2.0	1864.0
19.2756294999	0.0	1818.0
19.3000599556	1.0	1802.0
19.3244904112	0.0	1781.0
19.3489208668	1.0	1718.0
19.3733513225	4.0	1790.0
19.3977817781	0.0	1650.0
19.4222122338	2.0	1727.0
19.4466426894	0.0	1675.0
19.471073145	3.0	1696.0
19.4955036007	3.0	1700.0
19.5199340563	1.0	1727.0
19.544364512	2.0	1684.0
19.5687949676	0.0	1749.0
19.5932254232	1.0	1659.0
19.6176558789	2.0	1655.0
19.6420863345	1.0	1663.0
19.6665167902	1.0	1626.0
19.6909472458	3.0	1708.0
19.7153777014	0.0	1677.0
19.7398081571	2.0	1581.0
19.7642386127	0.0	1630.0
19.7886690684	4.0	1576.0
19.813099524	0.0	1607.0
19.8375299796	2.0	1549.0
19.8619604353	1.0	1623.0
19.8863908909	1.0	1533.0
19.9108213466	0.0	1564.0
19.9352518022	1.0	1615.0
19.9596822578	4.0	1599.0
19.9841127135	1.0	1584.0
20.0085431691	1.0	1511.0
20.0329736248	4.0	1541.0
20.0574040804	0.0	1521.0
20.081834536	0.0	1558.0
20.1062649917	1.0	1496.0
20.1306954473	1.0	1571.0
20.155125903	1.0	1499.0
20.1795563586	0.0	1511.0
20.2039868142	3.0	1529.0
20.2284172699	2.0	1484.0
20.2528477255	0.0	1480.0
20.2772781812	3.0	1490.0
20.3017086368	1.0	1461.0
20.3261390924	2.0	1389.0
20.3505695481	1.0	1447.0
20.3750000037	0.0	1473.0
20.3994304594	1.0	1461.0
20.423860915	0.0	1343.0
20.4482913706	3.0	1351.0
20.4727218263	0.0	1309.0
20.4971522819	0.0	1454.0
20.5215827376	1.0	1429.0
20.5460131932	5.0	1395.0
20.5704436488	1.0	1380.0
20.5948741045	2.0	1387.0
20.6193045601	0.0	1382.0
20.6437350158	3.0	1426.0
20.6681654714	0.0	1325.0
20.692595927	0.0	1333.0
20.7170263827	1.0	1355.0
20.7414568383	2.0	1339.0
20.765887294	1.0	1288.0
20.7903177496	0.0	1367.0
20.8147482052	0.0	1361.0
20.8391786609	2.0	1264.0
20.8636091165	0.0	1229.0
20.8880395722	1.0	1292.0
20.9124700278	1.0	1272.0
20.9369004834	3.0	1263.0
20.9613309391	1.0	1312.0
20.9857613947	1.0	1239.0
21.0101918504	1.0	1261.0
21.034622306	1.0	1292.0
21.0590527616	0.0	1302.0
21.0834832173	1.0	1279.0
21.1079136729	1.0	1190.0
21.1323441286	0.0	1176.0
21.1567745842	3.0	1308.0
21.1812050398	1.0	1217.0
21.2056354955	2.0	1208.0
21.2300659511	1.0	1193.0
21.2544964068	0.0	1196.0
21.2789268624	1.0	1166.0
21.303357318	2.0	1174.0
21.3277877737	2.0	1150.0
21.3522182293	2.0	1178.0
21.376648685	0.0	1072.0
21.4010791406	0.0	1160.0
21.4255095962	2.0	1171.0
21.4499400519	2.0	1164.0
21.4743705075	2.0	1156.0
